,challengeId,submissionEndDate,technology,platforms
8739,30067832,2018-07-13T02:25:00.000-04:00,,
8740,30067833,2018-07-13T02:25:00.000-04:00,,
8741,30067834,2018-07-23T10:46:00.000-04:00,Other,Other
8742,30067835,2018-07-20T10:49:00.000-04:00,Other,Other
8743,30067844,2018-08-07T11:04:00.000-04:00,Other,Other
8744,30067854,2018-07-24T04:43:00.000-04:00,"API,Java Application,PL/SQL",Other
8745,30067856,2018-08-07T15:09:00.000-04:00,"Actian Data Management,Actian PSQL – Embeddable Database,Actian X – Hybrid Database",Other
8746,30067858,2018-07-24T20:03:00.000-04:00,"Docker,SQL",Other
8747,30067871,2018-07-23T16:17:00.000-04:00,"Android,Java",Android
8748,30067872,2018-07-13T17:56:00.000-04:00,HTML,HTML
8749,30067875,2018-07-23T22:12:00.000-04:00,,
8750,30067876,2018-07-13T22:33:00.000-04:00,,
8751,30067877,2018-07-24T04:46:00.000-04:00,"API,Java,PL/SQL",Other
8752,30067878,2018-07-31T09:02:00.000-04:00,"API,Java,PL/SQL",Other
8753,30067879,2018-07-31T09:02:00.000-04:00,"API,Java,PL/SQL",Other
8754,30067880,2018-07-13T23:37:00.000-04:00,,
8755,30067881,2018-07-31T09:03:00.000-04:00,"API,Java,PL/SQL",Other
8756,30067882,2018-07-31T09:03:00.000-04:00,"API,Java,PL/SQL",Other
8757,30067883,2018-07-13T23:58:00.000-04:00,,
8758,30067884,2018-07-14T09:37:00.000-04:00,,
8759,30067885,2018-07-14T11:13:00.000-04:00,Ionic,Mobile
8760,30067887,2018-07-14T23:47:00.000-04:00,,
8761,30067898,2018-07-19T09:20:00.000-04:00,"Angular 2+,QA,SQL Server",Microsoft Azure
8762,30067899,2018-07-31T23:05:00.000-04:00,"API,Java,PL/SQL",Other
8763,30067900,2018-07-16T01:52:00.000-04:00,,
8764,30067922,2018-07-27T04:31:00.000-04:00,Sharepoint 3.0,Other
8765,30067929,2018-07-16T09:41:00.000-04:00,Other,Other
8766,30067930,2018-07-26T01:35:00.000-04:00,Sharepoint 3.0,Other
8767,30067935,2018-07-16T11:31:00.000-04:00,"Blockchain,Ethereum,Python",Linux
8768,30067936,2018-07-16T11:36:00.000-04:00,"Blockchain,Ethereum,Python",Linux
8769,30067937,2018-07-16T11:42:00.000-04:00,Other,Other
8770,30067940,2018-07-21T16:20:00.000-04:00,"Blockchain,Ethereum,Python,Solidity",Linux
8771,30067941,2018-07-19T20:08:00.000-04:00,,
8772,30067942,2018-07-19T20:08:00.000-04:00,,
8773,30067943,2018-07-19T20:07:00.000-04:00,,
8774,30067944,2018-07-16T23:35:00.000-04:00,,
8775,30067945,2018-07-16T23:35:00.000-04:00,,
8776,30067946,2018-07-26T21:00:00.000-04:00,,
8777,30067947,2018-07-16T20:11:00.000-04:00,,
8778,30067948,2018-07-16T21:12:00.000-04:00,,
8779,30067949,2018-07-30T09:00:00.000-04:00,Node.js,NodeJS
8780,30067950,2018-07-30T14:03:00.000-04:00,Node.js,NodeJS
8781,30067951,2018-07-19T01:09:00.000-04:00,"Elasticsearch,Node.js",NodeJS
8782,30067952,2018-07-20T02:09:00.000-04:00,"Elasticsearch,Node.js",NodeJS
8783,30067953,2018-07-17T01:46:00.000-04:00,,
8784,30067955,2018-07-17T02:11:00.000-04:00,,
8785,30067956,2018-07-17T02:54:00.000-04:00,Android,Android
8786,30067965,2018-07-22T12:28:00.000-04:00,"Angular 2+,JavaScript,Node.js,Oracle 10g","NodeJS,Linux"
8787,30067968,2018-07-17T10:38:00.000-04:00,.NET,Microsoft Azure
8788,30067973,2018-07-17T12:27:00.000-04:00,Other,Other
8789,30067974,2018-07-29T09:00:00.000-04:00,ReactJS,"NodeJS,HTML"
8790,30067975,2018-07-17T13:16:00.000-04:00,Other,Other
8791,30067976,2018-07-17T13:28:00.000-04:00,Other,Other
8792,30067977,2018-08-12T10:44:00.000-04:00,C#,Other
8793,30067978,2018-08-29T06:50:00.000-04:00,Other,Other
8794,30067979,2018-07-17T17:08:00.000-04:00,,
8795,30067980,2018-07-17T17:10:00.000-04:00,,
8796,30067981,2018-07-27T23:12:00.000-04:00,,
8797,30067991,2018-07-18T03:24:00.000-04:00,,
8798,30067992,2018-07-18T04:04:00.000-04:00,"Swift,iOS",iOS
8799,30068008,2018-07-20T10:58:00.000-04:00,Node.js,NodeJS
8800,30068010,2018-07-18T12:11:00.000-04:00,,
8801,30068011,2018-07-18T14:54:00.000-04:00,,
8802,30068012,2018-07-18T14:56:00.000-04:00,,
8803,30068015,2018-07-23T16:31:00.000-04:00,ReactJS,Other
8804,30068017,2018-07-28T20:01:00.000-04:00,"Docker,Spark",Linux
8805,30068018,2018-07-18T18:56:00.000-04:00,,
8806,30068019,2018-07-18T18:57:00.000-04:00,,
8807,30068020,2018-07-18T18:57:00.000-04:00,,
8808,30068021,2018-07-28T20:07:00.000-04:00,,
8809,30068022,2018-07-18T20:09:00.000-04:00,,
8810,30068023,2018-07-28T22:02:00.000-04:00,,
8811,30068025,2018-07-20T11:22:00.000-04:00,"Ant,Java",Other
8812,30068029,2018-08-10T04:36:00.000-04:00,"Hibernate,Java,Oracle 10g,Struts",Other
8813,30068030,2018-07-25T00:04:00.000-04:00,ReactJS,"NodeJS,HTML"
8814,30068031,2018-08-15T10:55:00.000-04:00,SAP,Other
8815,30068034,2018-07-27T01:38:00.000-04:00,".NET,SQL,SSIS",Other
8816,30068038,2018-07-23T11:08:00.000-04:00,"CSS,JavaScript,ReactJS",NodeJS
8817,30068040,2018-07-27T01:07:00.000-04:00,"CSS,JavaScript,ReactJS",NodeJS
8818,30068041,2018-07-19T15:07:00.000-04:00,,
8819,30068042,2018-07-29T16:36:00.000-04:00,,
8820,30068043,2018-07-29T16:38:00.000-04:00,,
8821,30068044,2018-07-29T17:36:00.000-04:00,,
8822,30068045,2018-07-29T20:03:00.000-04:00,,
8823,30068046,2018-07-19T20:08:00.000-04:00,,
8824,30068049,2018-07-19T22:04:00.000-04:00,,
8825,30068050,2018-07-19T22:04:00.000-04:00,,
8826,30068051,2018-07-30T09:00:00.000-04:00,PL/SQL,Other
8827,30068052,2018-07-30T09:01:00.000-04:00,PL/SQL,Other
8828,30068053,2018-07-30T09:01:00.000-04:00,PL/SQL,Other
8829,30068054,2018-07-30T09:01:00.000-04:00,PL/SQL,Other
8830,30068055,2018-07-19T22:17:00.000-04:00,,
8831,30068056,2018-07-19T22:18:00.000-04:00,,
8832,30068057,2018-07-20T00:31:00.000-04:00,,
8833,30068058,2018-07-20T02:36:00.000-04:00,,
8834,30068070,2018-07-26T00:21:00.000-04:00,Other,Linux
8835,30068074,2018-07-20T06:27:00.000-04:00,Other,Other
8836,30068083,2018-07-20T09:09:00.000-04:00,Other,Other
8837,30068088,2018-07-20T10:15:00.000-04:00,,
8838,30068089,2018-07-20T11:05:00.000-04:00,"API,JavaScript","Heroku,NodeJS"
8839,30068090,2018-07-27T11:06:00.000-04:00,"C#,Xamarin",iOS
8840,30068091,2018-07-20T10:37:00.000-04:00,Android,Android
8841,30068093,2018-07-20T11:30:00.000-04:00,,
8842,30068096,2018-07-20T13:24:00.000-04:00,,
8843,30068097,2018-07-30T14:14:00.000-04:00,,
8844,30068098,2018-07-30T14:17:00.000-04:00,,
8845,30068100,2018-07-20T17:16:00.000-04:00,,
8846,30068102,2018-07-20T21:34:00.000-04:00,,
8847,30068103,2018-07-21T07:05:00.000-04:00,"Angular 2+,HTML5,Node.js,ReactJS",Other
8848,30068105,2018-07-21T06:59:00.000-04:00,"Angular 2+,HTML,HTML5,Node.js,ReactJS",Other
8849,30068107,2018-08-02T12:49:00.000-04:00,"Angular 2+,CSS,HTML,Node.js",NodeJS
8850,30068108,2018-07-21T11:43:00.000-04:00,"Angular 2+,Node.js",HTML
8851,30068110,2018-08-01T01:12:00.000-04:00,,
8852,30068111,2018-08-01T01:12:00.000-04:00,,
8853,30068112,2018-08-01T02:12:00.000-04:00,,
8854,30068113,2018-08-01T02:12:00.000-04:00,,
8855,30068114,2018-07-22T02:07:00.000-04:00,,
8856,30068115,2018-07-22T02:08:00.000-04:00,,
8857,30068116,2018-08-01T16:06:00.000-04:00,ReactJS,"NodeJS,HTML"
8858,30068117,2018-08-01T16:06:00.000-04:00,ReactJS,NodeJS
8859,30068118,2018-07-22T12:29:00.000-04:00,Other,Other
8860,30068119,2018-07-22T13:16:00.000-04:00,Other,Other
8861,30068120,2018-07-22T13:21:00.000-04:00,Other,Other
8862,30068121,2018-07-22T13:26:00.000-04:00,Other,Other
8863,30068122,2018-07-22T13:26:00.000-04:00,Other,Other
8864,30068123,2018-07-23T11:38:00.000-04:00,Other,Other
8865,30068124,2018-07-22T19:29:00.000-04:00,,
8866,30068127,2018-07-24T09:00:00.000-04:00,QA,HTML
8867,30068134,2018-07-23T05:40:00.000-04:00,"Angular 2+,Bootstrap,Java,Spring",Other
8868,30068138,2018-07-24T11:38:00.000-04:00,"Angular 2+,Bootstrap,Java,Spring",Other
8869,30068164,2018-07-29T09:00:00.000-04:00,,
8870,30068169,2018-07-24T09:00:00.000-04:00,,
8871,30068181,2018-07-23T08:57:00.000-04:00,Other,Other
8872,30068182,2018-07-31T21:00:00.000-04:00,"Angular 2+,CSS,HTML,JavaScript,ReactJS","AWS,Microsoft Azure"
8873,30068183,2018-07-29T21:01:00.000-04:00,"Node.js,REST,SQL Server","AWS,Microsoft Azure,Linux"
8874,30068186,2018-07-27T18:58:00.000-04:00,"Data Science,Python",Other
8875,30068187,2018-07-23T18:32:00.000-04:00,"Data Science,Python",Other
8876,30068189,2018-08-02T21:12:00.000-04:00,,
8877,30068190,2018-07-24T10:58:00.000-04:00,,
8878,30068191,2018-07-24T10:57:00.000-04:00,,
8879,30068192,2018-07-24T10:56:00.000-04:00,,
8880,30068193,2018-07-24T10:56:00.000-04:00,,
8881,30068195,2018-07-23T22:02:00.000-04:00,"Blockchain,Ethereum,Linux,Python,Solidity",Linux
8882,30068196,2018-07-23T22:07:00.000-04:00,"Blockchain,Continuous Integration,Ethereum,Linux,Python,Solidity",Linux
8883,30068197,2018-08-02T23:04:00.000-04:00,,
8884,30068198,2018-07-29T09:07:00.000-04:00,Node.js,"Heroku,NodeJS"
8885,30068199,2018-07-23T23:36:00.000-04:00,,
8886,30068200,2018-07-23T23:37:00.000-04:00,,
8887,30068202,2018-07-30T05:49:00.000-04:00,Other,Other
8888,30068203,2018-12-06T06:51:00.000-05:00,Other,Other
8889,30068204,2018-07-24T09:00:00.000-04:00,Other,Other
8890,30068205,2018-07-24T00:30:00.000-04:00,Node.js,Linux
8891,30068206,2018-07-29T03:07:00.000-04:00,ReactJS,"NodeJS,HTML"
8892,30068209,2018-08-03T01:12:00.000-04:00,,
8893,30068210,2018-07-24T01:46:00.000-04:00,,
8894,30068215,2018-07-24T02:25:00.000-04:00,,
8895,30068216,2018-08-13T00:29:00.000-04:00,Other,Other
8896,30068217,2018-08-13T00:30:00.000-04:00,Other,Other
8897,30068221,2018-08-13T00:28:00.000-04:00,Other,Other
8898,30068230,2018-07-29T03:44:00.000-04:00,"Docker,Java",Other
8899,30068236,2018-07-30T05:51:00.000-04:00,Other,Other
8900,30068237,2018-07-27T04:33:00.000-04:00,Other,Other
8901,30068238,2018-07-30T05:56:00.000-04:00,Other,Other
8902,30068239,2018-07-27T04:43:00.000-04:00,Other,Other
8903,30068240,2018-07-30T05:57:00.000-04:00,Other,Other
8904,30068244,2018-07-24T04:34:00.000-04:00,,
8905,30068247,2018-07-30T06:00:00.000-04:00,Other,Other
8906,30068252,2018-07-30T06:04:00.000-04:00,Other,Other
8907,30068257,2018-08-15T23:05:00.000-04:00,Other,Other
8908,30068264,2018-07-30T06:05:00.000-04:00,Other,Other
8909,30068299,2018-07-26T04:12:00.000-04:00,Java,Other
8910,30068301,2018-08-03T16:02:00.000-04:00,Node.js,NodeJS
8911,30068304,2018-08-03T17:08:00.000-04:00,,
8912,30068305,2018-08-03T17:11:00.000-04:00,,
8913,30068306,2018-07-30T10:07:00.000-04:00,"Express,JavaScript,ReactJS",NodeJS
8914,30068307,2018-07-24T18:48:00.000-04:00,,
8915,30068308,2018-08-03T19:04:00.000-04:00,,
8916,30068309,2018-08-03T19:05:00.000-04:00,,
8917,30068310,2018-07-31T02:06:00.000-04:00,"Blockchain,Hyperledger Fabric,Node.js",Other
8918,30068311,2018-07-24T22:34:00.000-04:00,.NET,Other
8919,30068312,2018-08-04T23:39:00.000-04:00,"API,Heroku,Node.js",NodeJS
8920,30068314,2018-07-25T00:29:00.000-04:00,Other,Other
8921,30068323,2018-07-30T06:06:00.000-04:00,Other,Other
8922,30068327,2018-08-29T05:04:00.000-04:00,Java,Other
8923,30068328,2018-08-04T04:16:00.000-04:00,,
8924,30068330,2018-08-04T04:19:00.000-04:00,,
8925,30068331,2018-07-25T04:20:00.000-04:00,,
8926,30068332,2018-07-25T04:21:00.000-04:00,,
8927,30068335,2018-08-03T05:18:00.000-04:00,Other,Other
8928,30068336,2018-08-03T05:21:00.000-04:00,Other,Other
8929,30068337,2018-07-25T05:59:00.000-04:00,,
8930,30068345,2018-07-26T23:00:00.000-04:00,Other,Other
8931,30068346,2018-08-03T05:20:00.000-04:00,Other,Other
8932,30068347,2018-08-06T03:43:00.000-04:00,Other,Other
8933,30068352,2018-07-25T07:25:00.000-04:00,,
8934,30068353,2018-08-01T08:49:00.000-04:00,ReactJS,Other
8935,30068354,2018-08-10T23:04:00.000-04:00,"Data Science,Other,Python,R","Microsoft Azure,Other"
8936,30068355,2018-07-25T09:14:00.000-04:00,,
8937,30068358,2018-07-25T22:49:00.000-04:00,,
8938,30068370,2018-07-31T18:02:00.000-04:00,Swift,iOS
8939,30068373,2018-08-01T03:01:00.000-04:00,"AWS,Node.js",NodeJS
8940,30068375,2018-07-29T03:03:00.000-04:00,"Docker,Node.js",NodeJS
8941,30068376,2018-08-04T09:56:00.000-04:00,"Angular.js (1.0),Node.js",NodeJS
8942,30068378,2018-08-01T13:09:00.000-04:00,JavaScript,Other
8943,30068382,2018-08-07T01:00:00.000-04:00,IBM Cognitive,IBM Cloud
8944,30068389,2018-08-09T12:06:00.000-04:00,"Angular 2+,CSS,HTML5,JavaScript",HTML
8945,30068392,2018-07-26T08:26:00.000-04:00,Other,Other
8946,30068405,2018-08-07T11:01:00.000-04:00,"Docker,Java,Maven",Other
8947,30068412,2018-08-13T16:05:00.000-04:00,"Data Science,Other,Python",Other
8948,30068413,2018-07-26T16:20:00.000-04:00,Other,Other
8949,30068416,2018-07-26T22:40:00.000-04:00,Angular 2+,Microsoft Azure
8950,30068419,2018-07-27T00:39:00.000-04:00,Other,Other
8951,30068420,2018-07-27T00:43:00.000-04:00,,
8952,30068421,2018-08-03T10:04:00.000-04:00,Other,Other
8953,30068431,2018-07-27T07:38:00.000-04:00,,
8954,30068432,2018-08-06T07:48:00.000-04:00,,
8955,30068438,2018-07-31T08:42:00.000-04:00,"Continuous Integration,Heroku",Other
8956,30068445,2018-08-07T09:00:00.000-04:00,Other,Other
8957,30068447,2018-08-07T09:05:00.000-04:00,Other,Other
8958,30068449,2018-07-27T19:02:00.000-04:00,Other,Other
8959,30068450,2018-08-04T17:04:00.000-04:00,"Docker,Node.js,PostgreSQL",NodeJS
8960,30068451,2018-08-07T09:00:00.000-04:00,AWS,AWS
8961,30068452,2018-07-28T00:46:00.000-04:00,Other,Other
8962,30068453,2018-07-28T07:08:00.000-04:00,,
8963,30068455,2018-07-28T07:13:00.000-04:00,,
8964,30068456,2018-07-28T07:16:00.000-04:00,,
8965,30068457,2018-07-28T07:17:00.000-04:00,,
8966,30068458,2018-07-28T07:17:00.000-04:00,,
8967,30068459,2018-07-28T07:18:00.000-04:00,,
8968,30068460,2018-07-28T07:18:00.000-04:00,,
8969,30068461,2018-07-28T07:19:00.000-04:00,,
8970,30068462,2018-07-28T07:19:00.000-04:00,,
8971,30068463,2018-07-28T07:29:00.000-04:00,,
8972,30068464,2018-07-28T07:29:00.000-04:00,,
8973,30068465,2018-07-28T07:30:00.000-04:00,,
8974,30068466,2018-07-28T07:27:00.000-04:00,,
8975,30068467,2018-07-28T07:27:00.000-04:00,,
8976,30068469,2018-07-28T23:31:00.000-04:00,,
8977,30068471,2018-08-21T12:40:00.000-04:00,"Angular 2+,CSS,HTML5,Node.js",NodeJS
8978,30068472,2018-08-04T09:00:00.000-04:00,,
8979,30068474,2018-07-29T20:33:00.000-04:00,Node.js,Other
8980,30068475,2018-08-02T14:05:00.000-04:00,"Node.js,QA",NodeJS
8981,30068476,2018-07-29T23:43:00.000-04:00,"Angular 2+,Node.js",Microsoft Azure
8982,30068477,2018-07-30T09:18:00.000-04:00,,
8983,30068480,2018-07-30T14:16:00.000-04:00,,
8984,30068481,2018-07-30T14:16:00.000-04:00,,
8985,30068483,2018-08-05T09:10:00.000-04:00,Node.js,"Heroku,NodeJS"
8986,30068485,2018-07-30T01:56:00.000-04:00,ReactJS,HTML
8987,30068494,2018-08-03T06:03:00.000-04:00,"Node.js,QA",NodeJS
8988,30068498,2018-08-17T02:19:00.000-04:00,"Java,Other",Other
8989,30068502,2018-08-06T09:29:00.000-04:00,"Angular 2+,CSS,HTML,HTML5,ReactJS,jQuery",HTML
8990,30068503,2018-07-30T06:14:00.000-04:00,"Blockchain,Ethereum,Python,Solidity",Linux
8991,30068504,2018-07-30T06:18:00.000-04:00,"Blockchain,Ethereum,Python,Solidity",Linux
8992,30068506,2018-07-30T06:29:00.000-04:00,"Blockchain,Continuous Integration,Docker,Ethereum,Express,JavaScript,Node.js,Python,Solidity","NodeJS,Linux"
8993,30068511,2018-08-04T09:02:00.000-04:00,Ruby,Other
8994,30068518,2018-07-30T10:19:00.000-04:00,Other,Other
8995,30068519,2018-07-30T10:52:00.000-04:00,,
8996,30068522,2018-08-10T03:03:00.000-04:00,"Angular 2+,Bootstrap,Java,Spring",Other
8997,30068523,2018-08-10T07:21:00.000-04:00,"Angular 2+,Bootstrap,Java,Spring",Other
8998,30068524,2018-07-30T13:17:00.000-04:00,,
8999,30068525,2018-07-30T14:08:00.000-04:00,,
9000,30068526,2018-07-30T14:10:00.000-04:00,,
9001,30068527,2018-07-30T14:43:00.000-04:00,Other,Other
9002,30068528,2018-08-08T16:04:00.000-04:00,Angular 2+,NodeJS
9003,30068529,2018-08-04T17:05:00.000-04:00,"Node.js,ReactJS,SQL,SQL Server",NodeJS
9004,30068530,2018-07-30T15:54:00.000-04:00,,
9005,30068531,2018-07-30T15:55:00.000-04:00,,
9006,30068532,2018-07-30T15:57:00.000-04:00,,
9007,30068533,2018-07-30T15:58:00.000-04:00,,
9008,30068534,2018-07-30T17:02:00.000-04:00,Other,Other
9009,30068535,2018-07-30T17:04:00.000-04:00,,
9010,30068537,2018-07-30T17:08:00.000-04:00,Other,Other
9011,30068539,2018-08-09T18:13:00.000-04:00,,
9012,30068540,2018-08-09T18:16:00.000-04:00,,
9013,30068551,2018-08-04T02:23:00.000-04:00,Other,Other
9014,30068552,2018-07-31T02:41:00.000-04:00,,
9015,30068553,2018-08-09T22:59:00.000-04:00,"Docker,Hyperledger Fabric,Node.js",Other
9016,30068556,2018-09-24T06:05:00.000-04:00,"Bootstrap,CSS,HTML,JavaScript,Other,jQuery",Other
9017,30068560,2018-07-31T06:24:00.000-04:00,iOS,iOS
9018,30068564,2018-08-02T03:22:00.000-04:00,Other,Other
9019,30068565,2018-08-02T03:22:00.000-04:00,Other,Other
9020,30068566,2018-08-03T08:30:00.000-04:00,Other,Other
9021,30068567,2018-08-03T08:32:00.000-04:00,Other,Other
9022,30068568,2018-08-03T08:32:00.000-04:00,Other,Other
9023,30068569,2018-07-31T07:58:00.000-04:00,,
9024,30068570,2018-08-03T08:32:00.000-04:00,Other,Other
9025,30068571,2018-08-07T04:42:00.000-04:00,Other,Other
9026,30068572,2018-07-31T08:14:00.000-04:00,Other,Other
9027,30068573,2018-08-11T09:00:00.000-04:00,Other,Other
9028,30068574,2018-08-11T09:03:00.000-04:00,Other,Other
9029,30068575,2018-08-11T09:00:00.000-04:00,,
9030,30068576,2018-08-07T04:39:00.000-04:00,Other,Other
9031,30068578,2018-08-03T08:32:00.000-04:00,Other,Other
9032,30068579,2018-08-03T08:32:00.000-04:00,Other,Other
9033,30068580,2018-08-03T08:32:00.000-04:00,Other,Other
9034,30068581,2018-08-02T03:23:00.000-04:00,Other,Other
9035,30068582,2018-07-31T08:19:00.000-04:00,Other,Other
9036,30068583,2018-08-06T01:30:00.000-04:00,Other,Other
9037,30068584,2018-07-31T08:22:00.000-04:00,Other,Other
9038,30068585,2018-07-31T08:25:00.000-04:00,Other,Other
9039,30068586,2018-07-31T08:29:00.000-04:00,Other,Other
9040,30068588,2018-07-31T08:32:00.000-04:00,,
9041,30068591,2018-08-10T10:04:00.000-04:00,"Android,Java,Other,Spring",Android
9042,30068592,2018-07-31T09:42:00.000-04:00,,
9043,30068593,2018-07-31T09:50:00.000-04:00,,
9044,30068599,2018-08-06T10:04:00.000-04:00,"Ant,Java,Maven",Other
9045,30068604,2018-07-31T12:05:00.000-04:00,Other,Other
9046,30068606,2018-07-31T12:09:00.000-04:00,Other,Other
9047,30068608,2018-07-31T12:17:00.000-04:00,Other,Other
9048,30068609,2018-07-31T12:19:00.000-04:00,Other,Other
9049,30068610,2018-07-31T12:23:00.000-04:00,Other,Other
9050,30068613,2018-07-31T12:29:00.000-04:00,Other,Other
9051,30068622,2018-07-31T16:05:00.000-04:00,Python,Linux
9052,30068623,2018-07-31T16:39:00.000-04:00,Java,"EC2,Linux"
9053,30068642,2018-08-01T04:42:00.000-04:00,PL/SQL,Other
9054,30068653,2018-08-01T04:05:00.000-04:00,Android,Android
9055,30068654,2018-08-07T04:34:00.000-04:00,Other,Other
9056,30068655,2018-09-28T05:13:00.000-04:00,Other,Other
9057,30068656,2018-08-01T07:10:00.000-04:00,,
9058,30068657,2018-08-10T07:38:00.000-04:00,Other,Other
9059,30068658,2018-08-13T23:51:00.000-04:00,Other,Other
9060,30068659,2018-08-13T23:52:00.000-04:00,Other,Other
9061,30068660,2018-08-16T05:03:00.000-04:00,Other,Other
9062,30068661,2018-08-16T05:03:00.000-04:00,Other,Other
9063,30068662,2018-08-10T08:23:00.000-04:00,Other,Other
9064,30068663,2018-08-10T08:23:00.000-04:00,Other,Other
9065,30068664,2018-08-16T05:03:00.000-04:00,Other,Other
9066,30068666,2018-08-16T05:03:00.000-04:00,Other,Other
9067,30068667,2018-08-13T23:52:00.000-04:00,Other,Other
9068,30068668,2018-08-16T05:03:00.000-04:00,Other,Other
9069,30068669,2018-08-16T05:00:00.000-04:00,Other,Other
9070,30068672,2018-08-16T05:01:00.000-04:00,Other,Other
9071,30068674,2018-08-16T05:01:00.000-04:00,Other,Other
9072,30068677,2018-08-01T10:04:00.000-04:00,Angular 2+,Other
9073,30068679,2018-08-11T11:32:00.000-04:00,,
9074,30068681,2018-08-01T11:59:00.000-04:00,,
9075,30068682,2018-08-01T21:47:00.000-04:00,,
9076,30068683,2018-08-11T22:22:00.000-04:00,,
9077,30068684,2018-08-02T00:42:00.000-04:00,,
9078,30068686,2018-08-03T11:44:00.000-04:00,Other,Other
9079,30068687,2018-08-14T02:24:00.000-04:00,"Angular 2+,Java,Maven","AWS,NodeJS"
9080,30068688,2018-08-04T00:43:00.000-04:00,Other,Other
9081,30068689,2018-08-14T02:36:00.000-04:00,"Angular 2+,Java,Maven","AWS,NodeJS"
9082,30068700,2018-11-05T20:37:00.000-05:00,Python,Linux
9083,30068737,2018-08-06T10:05:00.000-04:00,Node.js,Linux
9084,30068740,2018-08-02T11:39:00.000-04:00,,
9085,30068752,2018-08-02T10:30:00.000-04:00,,
9086,30068755,2018-08-14T11:48:00.000-04:00,"Docker,Java,Maven",Other
9087,30068757,2018-08-04T07:39:00.000-04:00,"Angular 2+,CSS,HTML5",HTML
9088,30068758,2018-08-02T12:26:00.000-04:00,ReactJS,Other
9089,30068759,2018-08-02T12:26:00.000-04:00,ReactJS,Other
9090,30068760,2018-08-02T12:25:00.000-04:00,ReactJS,Other
9091,30068761,2018-08-02T12:54:00.000-04:00,ReactJS,Other
9092,30068762,2018-08-12T18:13:00.000-04:00,,
9093,30068763,2018-08-12T19:13:00.000-04:00,,
9094,30068764,2018-08-12T19:13:00.000-04:00,,
9095,30068765,2018-08-02T19:06:00.000-04:00,,
9096,30068766,2018-08-12T19:13:00.000-04:00,,
9097,30068767,2018-08-12T19:13:00.000-04:00,,
9098,30068768,2018-08-02T21:43:00.000-04:00,,
9099,30068774,2018-08-17T18:59:00.000-04:00,Other,Other
9100,30068775,2018-08-17T20:13:00.000-04:00,Other,Other
9101,30068776,2018-08-17T18:59:00.000-04:00,Other,Other
9102,30068777,2018-08-17T18:59:00.000-04:00,Other,Other
9103,30068778,2018-08-17T08:40:00.000-04:00,Other,Other
9104,30068779,2018-08-17T08:40:00.000-04:00,Other,Other
9105,30068780,2018-08-17T06:57:00.000-04:00,Other,Other
9106,30068781,2018-08-17T03:14:00.000-04:00,Other,Other
9107,30068782,2018-08-17T06:57:00.000-04:00,Other,Other
9108,30068783,2018-08-17T07:48:00.000-04:00,Other,Other
9109,30068784,2018-08-17T08:40:00.000-04:00,Other,Other
9110,30068798,2018-08-03T06:05:00.000-04:00,QA,Other
9111,30068799,2018-09-30T23:06:00.000-04:00,Angular 2+,HTML
9112,30068801,2018-08-03T06:37:00.000-04:00,,
9113,30068813,2018-08-17T06:57:00.000-04:00,Other,Other
9114,30068814,2018-08-17T19:00:00.000-04:00,Other,Other
9115,30068819,2018-08-03T10:34:00.000-04:00,Other,Other
9116,30068821,2018-08-17T13:02:00.000-04:00,Java,"AWS,Linux"
9117,30068829,2018-08-03T17:34:00.000-04:00,,
9118,30068830,2018-08-03T17:36:00.000-04:00,,
9119,30068831,2018-08-03T21:00:00.000-04:00,"Elasticsearch,Java",Other
9120,30068834,2018-08-04T11:46:00.000-04:00,Other,Other
9121,30068835,2018-08-09T15:22:00.000-04:00,ReactJS,Other
9122,30068838,2018-08-14T12:11:00.000-04:00,Node.js,IBM Cloud
9123,30068841,2018-08-15T04:13:00.000-04:00,,
9124,30068842,2018-08-05T04:35:00.000-04:00,,
9125,30068843,2018-08-15T08:13:00.000-04:00,,
9126,30068844,2018-08-05T08:42:00.000-04:00,,
9127,30068845,2018-08-05T08:44:00.000-04:00,,
9128,30068846,2018-08-05T08:47:00.000-04:00,,
9129,30068848,2018-08-05T17:54:00.000-04:00,,
9130,30068849,2018-08-05T17:56:00.000-04:00,,
9131,30068851,2018-08-05T21:34:00.000-04:00,,
9132,30068890,2018-08-31T03:26:00.000-04:00,Other,Other
9133,30068896,2018-08-10T06:52:00.000-04:00,"Elasticsearch,Node.js",NodeJS
9134,30068934,2018-08-06T09:26:00.000-04:00,"Blockchain,Ethereum,Python,Solidity",Other
9135,30068935,2018-08-11T10:03:00.000-04:00,ReactJS,NodeJS
9136,30068936,2018-08-06T09:30:00.000-04:00,"Blockchain,Ethereum,Python,Solidity",Other
9137,30068937,2018-08-06T09:38:00.000-04:00,"Blockchain,Continuous Integration,Docker,Ethereum,JavaScript,Node.js","AWS,Other"
9138,30068940,2018-08-13T11:00:00.000-04:00,ReactJS,Other
9139,30068941,2018-08-18T23:35:00.000-04:00,"Node.js,REST,ReactJS,SQL Server","NodeJS,Microsoft Azure"
9140,30068943,2018-08-06T11:25:00.000-04:00,"Java,Microsoft Azure",Other
9141,30068950,2018-08-06T11:23:00.000-04:00,Other,Other
9142,30068958,2018-08-06T13:09:00.000-04:00,,
9143,30068961,2018-09-16T06:07:00.000-04:00,"Ant,Docker,Java,Maven",Other
9144,30068962,2018-08-21T09:00:00.000-04:00,"Ant,Docker,Java,Maven",Other
